,tweet
10738, are you talking about me i’m more green than maga sorry if my twitter grammar isn’t up to par for you my eyes are bad maybe you’ll critique my latest article too please i don’t have wellpaid editors so i’m sure i do slip 
10746, isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully
10749,actually nvm dc animated films are the shit
10756, holy shit this is sick 
10758, clown who cares about you or the nfl 
10759, of course he is the corrupt democrate party is at stake 
10761, do really even care what comes out the his foolish and annoying mouth go home david and let the adults 
10763, yeah liberals are all look at me i'm a victim just because a man held me down covered my mouth and tried to rip my clothes off to rape me boo hoo and his friend turned up the music too loud to cover up my screams and it hurt my widdle ears get over it already amiright
10764, did she make some sort of sexual or foul joke liberals really like making her do that
10765, folks not a protest against our great president this was pure and simple a way to bring on more gun control weapon on campus  gun free zone carried a concealed weapon illegally this guy just trying to cause more gun control otherwise he'd of shot himself in the head
10768, i’ve been complaining about this shit all tournament long they think people in usa care more about roger federer favorite food than they do watching americans play it’s such a turnoff that i turn the channel
10774, he is a sociopath they are incapable of feeling empathy period
10776, no we don’t there has been videos of trump supporters blocking kkk and sending them away we don’t accept racism he said “there are fine people on both sides” that includes antifa but go ahead and pick and choose your information
10781, she can’t remember when it happened she can’t remember where it happened she can’t remember how she got there she is a liar and a feminazi who will go to any lengths to smear this man she is a liar
10787, this gave me fucking heart palpitations i'm shaking as i type this
10793, steroid girl in steroid rage
10795, she is the size of a stadium
10798, serena was outplayed amp acted like a spoiled brat she is not above the rules
10805, sending commiserations to you for those cardinal losses with this brioche cinnamon roll picture 
10807, bull shit stop putting words in people’s mouths
10811, why do all crazy liberals have crazy eyes lol 
10812, i still want him to fuck my pussy with a rake 
10816, until its your ass in the hot seat 
10819, who the fuck are you
10820, anyone is a target for the leftist liberals goal decent godfearing conservatives will pass on gov service result the country is harmed congrats to liberals  your antifa antiamerica blossoms
10824, but sis paul mccartney loves venezuela's dictator iran's leader syrian president putin and other leaders who rule with terror he only has bad things to say about our beloved president donald j trump go figure 
10825, any texan that would grant automatic citizenship to illegal immigrants should never be elected
10831, you are flawed by looking at a large problem through a narrow lens
10833, it's a trap conservatives know as soon as they go public they're on the termination list
10836, she is just spewing sht bernie's robot what a lie they will say amp do anything and what she is going to do for district  not a dan thing socialism don't work that way they suck all up
10843, rest in pussy
10844, accept i don’t hate men i don’t hate conservatives i hate stupid and i hate hypocrites and the fact that you think being a conservative matters at all in this matter means to me that you are not so much into law and order as you think you are
10847, fuck the nfl
10848, behold all the conservatives who deliberately ignore the fact that the ok gesture used to be benign but now is coopted by racists to signal they're down with white supremacy much like swastikas were benign in asian countries amp still are but were coopted amp ruined by nazis
10849, he is a moron
10852, guys ugly and unhinged
10855, bitch i’m in the hood serving junkies in a maybach  
10857, lock him up he is insane
10858, picked up some fire og today it's really good but it's ugly as fuck i almost passed on it but he smoked a j with me and it's fuckin fire wish we could share a bowl my brother 
10861, is the best weapon the liberals have because there is no due process  its all disgusting  and woman are the ones using it as the weapon  shameful and typical liberalism  use emotions for their own benefit  poster child for using woman
10862, bono sucks
10864, did you go to the south side where thousands have died strictest gun control policies in the country and they don’t work
10869, hope they continue to crash 
10880, what the fuck
10885, omg what a disaster that would be she is the most incompetent person
10887, same i just want to win so i can finally have a good pc and shit post in full body in vrc
10888, i love that feeling that u get from going from blues to purples the discovery of new sexy loot
10894, fuck those terrorists in the ass
10895, this is the most ridiculous tweet i’ve read today comparing the traitors that are the to the liberals is like saying the democrats and republicans are two of the same grasping on straws pathetic
10899, orourke is just one more ignorant gun control freakdon’t know what they are talking about
10902, fuck yeah
10903, i always found liberals and progressives to be the spartan ones all the socialists i knew wanted to live as well as they could afford
10904, then why the fuck did they elect him
10905, you said that if my speech offends someone then i should be finedjailed i asked if you should be fined if you wanting gun control offended me
10906, this is bullshit some crappy pop star in philly instead of the fresh prince amp dj jazzy jeff all of america needs to take a knee over this
10907, gawd you are missing the point so hard yes she could have point is she is expected too the responsibility lies solely on the woman in our culture the man is not berated for his actions the woman is listen to you silly girl you are part of that culture
10908, you are a bloody demon you don’t need to summons one
10914, a resounding no 
10919, i do not know who these pos nazi liberals are amp don't care to know everyone of the hollywood elite can amp prob will go to he
10921, so sister fuckername one single thing obama said that was inappropriate
10923, is he does he know this you sure he's not out golfing or maybe tweeting like a lunatic i bet he is planning his next rally he was never president you are just to brainwashed to realize that
10925, and yet he is allowed to congress is supposed to be a check on this clown if we get control of congress you folks have to write some laws to prevent this happening again
10926, she is maaaad annoying
10928, niggas wellin if they wanna live in a world with endless world wars and death and chaos my hero is literally anime xmen
10929, hes comin for ur woolly bitches
10930, just like a plantation white liberals have black people under their thumb and any black person that tries to get out from under their old order is considered one of them uppity negroes too smart fer his britches they get all the other good lil negroes to teach em a lesson
10933, and in the are going to get a little bit riled up me thinks 
10939, people died in puerto rico because of their government’s corruption 
10942, the game sucks
10943, eat my ass oh my god you better be lying
10944, every day her iq gets lower and lower more wanna be nazi barbie is going to be a pile of maga goo on the bottom of the set soon enough 
10945, now what are you  a liberal  intellectual  you are nothing but a bigot shamelessness at its peak
10960, you are being unkind to the pin
10962, most men are decent and respectful so how is it that the socalled conservatives have such a knack for finding and elevating sexual predators
10965, lolol god he is such an ahole
10968, i have a better idea mr guterriz or whatever his name is should resign amp go the hell back to wherever the hell his people came from for the sake of this country
10971, calls for to now 'chequers pleases nobody other than the herself'  
10984, a coming that's ok tho no conservative will harm you bc of your political ideals cant say the same for liberals tho liberals can be vile and nasty to opposing views 
10987, as it gets closer to november the left is in full on panic mode their talking points will forever be th amendment ok idiots let’s see you try it
10988,the beauty of is that no one pretends not to be a leftist 
10990, can’t rehabilitate a pervert zero tolerance so disappointed in this pope
10993, i know exactly how it works they steal money through regulations and taxes and the people can't do a thing about it because the government has the monopoly on violence why do you think democrats desperately need gun control they want even more power over the people
10994, we don't watch any nfl games this guy can shove it in his pie hole
10995, they're all democrats right they're not hiding it anymore 
10996,lethargic voters get what they deserve aggressive voters maga 
11011, fails to realize he is the party of and antifa a complete lack of self awareness these people are dangerous 
11015, democrats will let animals like this out all over the country if they get power back
11019, the one where democrats have controlled major cities for so long they’ve bankrupted them and left the minority’s and others in such desperation that crime is their only alternative to life instead of hand outs maybe they should teach a better way
11023, trump doesn't want to have the fbi investigate dr ford's claim bc ivana trump reported that trump raped her a culture of dirty old sexual perverted men in the gop and neo liberals doing the same thing to dr ford as they did to anita hill white men have no respect for women
11026, what a freaking ass
11027, yes mothers now this is what the deranged left will make you do to your little boys are we really going to let this happen pure evil 
11029, when is enough enough this is abhorrent and inexcusable your fearless leader seems to have forgotten that he is a public servant 
11034, oh no you guys dont censor the right at allfucking hypocrites 
11036, what if the rape never happened and she is lying why is her word gospel many women are gold diggers avengers and liars
11037, i like that after dating for  months you finally understand it when i cringe at the word cock lol
11040, please get off first take you yell wayy too much and you seem like you are being a asshole when you are on set i litterly can't hear anything but screaming its obvious dont like you and and was like dude stfu
11041, doesn't surprise me texans hate liberals w soros backing
11042,gttfw she is a lesbian
11043, gun control nuts are not allowed to be protected by the very thing they supposedly despise she can use a knife 
11046, you keep telling this lie i think you liberals believe yourselves focusing on those who need t most yet you have how many million sitting in the veterans budget with no intention of funding them
11047, zimmerman belongs in prison for killing travon martin florida needs to change its gun control laws
11049, liberals sure love to spend other people's money  hope and change really works well for the obamas who are multi millionaires their fortunes have really changed for the better  if liberals have any brain cells left they'd vote for president trump 
11050, these are sick ass people 
11051, i’m sure the air that he is breathing is also bad
11055, exactly i haven’t watched in two years and i refuse to as a former fan i think jerry jones is a disgrace to the people who have helped make him as rich as he is
11057, what will german’s will give us gun control 
11058, kate gun safety is just a code word for gun control there isn't anything safe about gun control it just limits law abiding citizens law breakers ignore all laws wake up you folks in mn need to get off the liberal wagon vote for patriots only  vote red 
11059, you are under a delusion if you think calling hrc backers idiots is attacking the messenger they are not the messengers they are the ones that signed for and took delivery of the message but that was packaged and sent by the dnc
11060, reputation reputation she schitt her reputation away by being an antifa activist just like good old vilenin said  a scoundrel may be useful because they are a scoundrel
11063, watch me catching a plane to hungary only to beat your ass
11065, no just imagining if we found a picture of bret holding a woman like this liberals will go insane
11067, ciara has stopped me from doing so much dumb ass shit god bless that woman
11069, aaron finding the sending if a locomotive funny he is aware it symbolises the trains jews were sent to their deaths on
11070, you voted to trigger article  you are complicit
11072,are all the republiklan maga wearing traitors going to dig through their childhood toy chest just to post videos of burning amp dolls 
11075, liberals complain of not having time to evaluate records but they sit on an anonymous letter for weeks and wait like a criminal to assassinate the character of a good man at the enddespicable 
11076, jesus christ liberals start young with their brainwashing
11077, don’t watch moron movies
11082, another has been trying to get back in the spotlight paul mccartney go back to england shut up
11083, creepy joe with roaming hands for little girls is one of the most noncreditable demonrats i have ever seen he amp jill won't talk about all the disgusting pervert actions of his just their hate and disapproval for conservatives and trump like hillary just shut up and go away
11086, good lord this woman is a dipshit 
11087, pants drooping below the ass
11089, ha ha yes fuck yes 
11094, red roses swarm conservatives pounce we need our own verb
11104, the monuments that will be torn down in the next  years much to the consternation of we conservatives
11105, y’all bitches psycho
11109, lol fuck you
11110, he is most impressive at corruption and lies
11111, and he took away the constitution from us congress refuses to restore it to us why is that article  sec  was taken away and because of that there are no gun control laws anymore obama is a stupid man
11114, far left antifa just a bunch of bullies who get brave when in a mob confronting a few seems everyone is a nazi if they have a different opinion
11116, fat ass heart attack city keep eating fat ass
11117, she is the daughter of her parents all illogical hypocrites
11121, congrats naomi u deserved to win u showed true sportsmanship during serena’s meltdown i would like to apologize for her behavior what an embarrassment for the us she should have been ejected for arguing with the side chair she thinks she is superior but she’s not
11122, let's use the treason laws to remove holder from the planet
11123, i will beat your ass
11124, because obama has zero accomplishments he is the worst president r leader of any country hands down it shows the liberal lunacy when they worship a total loser they don't know what they wantno party goals nothing except complain about trumps accomplishments fuk liberals
11125, god did not appoint trump the devil appointed him and i will make sure i do my part to make sure he doesn't get reelected by voting he is no pious man and definitely not even spiritual he's the scum of this earth
11126,anything will help thank you and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so i gotta get to a place to plug in thanks again folks and god bless 
11131, i thought you said the nyt was “failing” and “fake news” so this can’t be true it’s made up
11132, i think you are being abnormal
11135, and they did pr is a shit hole run by corrupt liberals it was destroyed and it will take years and years and years to rebuild
11139, your husband is a despicable person he is a narcissist who cares about no one  including you but himself
11143, mine go drafts too stop this crap i'm gathering proof your censoring conservatives
11150, childish and unprofessional
11156, america will be better off once you retire flakey jeff flake go away
11158,  says heshe is white any other white people notice how many shitty white people there are or am i the only one who sees this
11165, not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday i guess they were busy not getting blown away in the wind
11172, the only deep disgrace and abuse of rights is your existence in relativity even the generation before mine knows who you are rae low life opportunist government over people suck a liberal dick you alt left nazi
11173, good he's a mess
11174, using that thoughtconspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that the perfect pawn would play fearful of the process thereby helping confuse amp prolong the process
11178, i think becka belongs in that room with the trash making comments like that i don't hear you denouncing antifawho ironically models their flag after the nazis
11187, according to the liberals yes guilty unless she proves her innocence wait are you a man if so then no you can not be trusted ever how dare you make a claim against a woman women are above the sins of man we are perfect
11190, pathetic
11191, guess who is really perpetuating all this garbage liberals
11195, everywhere in my small red town kids need to be spanked and put first they need to know consequences also them  shouldn't be held responsible for something he did at  how do sleep at night
11197, why is this crook walking free
11200, total psyop at this point to anger liberals and keep them divided so they dont leave their sorry ass party
11201, wow you are actually terrible imagine being proud of getting people in a disaster zone finding water arrested the store owner didn't want them arrested and you are an awful person
11202, word cause her music slaps there's no reason she shouldn't be selling out big ass shows idk if she is or isn't but she deserves
11204, russia had ivan the terrible fsu has willie the terrible he is to fsu what bitch rod was to michigan and tango charlie was to texas we pay this piece of shit  million to put up  points against our first two fbs opponents even western michigan scores  against syracuse
11207, doubling down was absolutely stupid you never double down on a pair of eights
11210, the republicans have no sign of having a plan for any of that and fuck trump considering his failure is a legitimate platform it's better than the republican suretragedy alternative
11212, two prominent backwards conservatives removed from texas education looks like they're as blind deaf and dumb as helen keller once was
11226, time will tell not the type to jump on the lefty bandwagon and demonize someone until they have had a fair chance his policies will either be a huge failure like the liberals and result in losing the next election or they will be a success and ontario will dig out of the hole
11229, irish will not like my tweet at all but why was ireland nuetral in wwii so bono gives a nazi saluteyawnnothing new
11231, and that's where you are seeing what you want to see you think these people want to look manly and powerful i see them expressing solidarity what a useless thing to mock
11234, democrats suffering from trump derangement syndrome are desperate their dirty tricks won't work and the end is inevitable 
11237, for the hol tl to see that’s tht big dick energy 
11238, eric u got alot of balls 
11242, he is a total phony
11247, reasons your rightwing friend isn’t budging on gun control 
11252, northern ireland was explicitly designed so the british establishment could stop paying attention to ireland they’ve been indifferent since 
11253, shows the world just how useless and ineffective you are you little whiny brat why not go cry in the corner with what's his nuts oh yeah acosta
11254, more misleading nonsense it’s like you are incapable of straight news fake through and through
11258, what a piece of shit
11263, he is telling you he knows where his bum is writes “ass” with his bottom what more proof of higher intelligence do you need
11267, twitter is becoming tumblr  and i am fucking terrified
11270, what “trumptards” will be doing to dirty liberals in november i was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules i hope president trump crushes your joke of a party under the fullest extent of the law
11271, it’s either they lookin for shit for somebody else or they creeps 
11275, bet your butt
11278, has the same lack of morals as her mother abortion is murder
11279, it's amazing how low you liberals will go to suit your political agenda don't believe you one bit have a good feeling you will pay the price for this  produce some evidence
11280, democrats want more gun control i say just go to the range and practice you'll get better  
11282, ahh yes we are cause some woman who comes out  some years later cant be believed where was this liberal outrage when the guy from minnesota was accused of beating his wife silent on that one libs god you hypocritical liberals make me sick
11283, i’ll bet you mock disabled people too funny how the maga crowd likes to pick on the weak and support the powerful like bullies wonder who your role model is
11285, jesus she is the evilest of cunts
11288, amazing how dems don’t feel they owe it to unborn generations to keep illegals out
11290, and your gun control has failed to reduce homicides your homicide rate has not dropped after all of those gun laws it has however rose enjoy bending a knee to the people who don't really give a shit about you though
11293, this is dumb an european government is allowed to make a decision that affects the entire planet also how would they even enforce this are they going to bug every computer in the world
11299, i know i think they’re the ones who’ll be surprised about that since they think all liberals want to make gun ownership illegal
11300, well she's half right she is shit
11304, releases one a week and  in the year to march report was prior to being released i have home office document in full in a link on my stream  questions asked are laughable 
11306, the media using criminals as heros to push for gun control
11307, that’s all antifa does they’re violent and they hide but you obviously support them ‍
11310, harris makes herself look very ignorant daily without them
11311, bono is a fakir always sticking his hand out for someone else’s buck may it be his concerts tax evasion lecturing america on africa never has he put his own money up
11315, what are you afraid of liberals you screamed for transparencynow that potus is doing just that you are screaming to keep it secretthe truth is there you don’t want it seenliberals are hypocrites amp the alphabet agencies have some bad apples involved in a soft coup tick tock
11317, yeah that's kinda the fashy thing right now the proud boys scumbags wear tshirts saying pinochet did nothing wrong and antifa are the ones who are violent please it's been an actual fascist every time this has been brought up in my experience like dude here who stopped
11321, not now hell no he offered that last year no go now
11322, every one is on these social media platforms arguing about who is racist and who isn't while the powers that be manipulate it to push their agendas and gain power and shit i know exactly what ur saying im pretty liberal guy and i can't stand the racism discussions
11324, but still i'm not even really trying to shit on em i just wanna know why everyone is saying he murdered mgk when the song was terrible that's all i absolutely get preferring em he is and is gonna go down as the more successful artist i just don't know how he killed him
11325, to what chicago already has thf strictest gun control laws in the country
11330, you are all recycling of liars
11331, the term negative knowledge strikes me when knowledge is sucked away and information goes into reverse  away from the recipient
11332, i love it that the wet liberals are so frightened by the us and yet are so keen to deal with the nondemocracy that is europe
11333, that’s fucking rude to do that
11334, i was informed that your process takes up to  business days to transfer credit from an expired myki card to an active cards  wtf do you people use computers 
11335, liberals gag
11337, the educational system is controlled by liberals and works to enslave the minds of our children the chains of mental enslavement must be removed in order to save the future of our great nation 
11339, ashole gonna eat himself to death
11353, honestly you people are seriously delusional it’s a good thing the majority of fans in ottawa are educated because ppl like you are scary
11354, still coverup and bet the anonymous writer of oped in ny times on sept th was the ny times itself no sr adminstrator of  but cud say it was since refused to name writer all to stir up crap within camp and 
11355, his eyes are fucking louder than his words 
11356, will ever admit all the other ways that twitter censor conservatives seems highly unlikely it's very annoying to have my main feed limited with a stupid black bird ordering me to return to the top it wont even let me go back to this morning 
11364, shame on the tennis hierarchy who stole that from serena she is a proven draw and the racists on the upper echelons just can't handle it
11366, yal stupid people tell me to “back off cause he is like obsessed” bitch who has been to all the football games walks to class does literally everything for them knows exact dates and numbers for everything me only reasons i’m not competition cause she ain’t gay
11368, zarries didn’t start this conversation it was a larry shipper that trash talked our ship so how about y’all petty ass larries stay out of our mention eh
11373, you should totally follow those whack job liberalsunhinged and dangerous thank you 
11376,agreed great idea wish we could also remove her from existence  
11380, any amount you shit fuck
11381, this is not possible california has implemented strict gun control only law enforcement and those fortunate enough to get a permit can carry in public “assault weapons” are banned
11388, too many corrupt evil beings hold govt positions amdor have too much clout wthe corrupt amp evil beings in gvt positions amp the majority all point to the left wa few fake conservatives in the mix why else is hillaryobama amp their cronies still walking free
11390, i’m not a muppet i’m a ’”  lbs voter who is of puerto rican decent that doesnt take bs from white liberals like you
11395, real shit 
11398,  you can not like justin all you want but the conservatives have no plan to even consider climate change and have been using blatant misinformation to lead people like yourself into believing that it’s trudeau’s fault we’re negotiating with a fucking sociopath down south
11401, incoming “evil soy” conspiracy nuts
11413, disgraceful he is innocent until proven guilty which will not happen because she is lying
11418, greenie she acted like a spoiled elitist brat she got the point taken away as she deserved if she was good enough to win today it shouldn't have mattered she is an icon and one of the most admirable women i've ever seen in sports she had a bad day move on not newsworthy
11420, how would they know if gun control worked if they refuse to try anything
11421, everything he just said is exactly why we need gun control it’s about saving lives nothing else matters just saving lives some people get bent out of shape over the second amendment it’s my right crying put your feelings away coward put your guns away coward guncoward
11422, or a piss up in a brewery  hat
11423, typically liberals jump to conclusionsthey dont believe in due process or innocent until proven guiltythey are the most anti american bunch
11424, i don’t care if she is right or left go back to tv bitch one tv star in office is more than good 
11427, she is also ugly as hell and not something anybody wants to look at lol 
11431, for sale  buy shoppingsale org 
11432, bruh there were a few times i dropped it and kicked it back up wit my feet and caught it now if that aint some g ass shit
11433, even the parody antifa page couldn't deal with this shit
11442, now comes the pain 
11443, who the hell do you think you are little eddie
11445, who in america isn't grateful to our military her husband didn't die on the battle fieldhe died at home she should be fighting for gun control and stronger laws regarding mental illness is about police brutalityshe should educate herself on the issues
11446, david stop been a mouthpiece for the anti gun people you r nothing but a worm looking for fame now remember that antifa blm and all the radical left groups are violent and hurt people too but of course you agree with them
11447, she and him beign a joint acct have called me and grok everything under the sun the same person women racist redneck antifa kkk members grannies yes grannies haha etc it's pretty common when the fraud gets busted to start calling the one's who busted them hilarious names
11448, tis funny you assume i’m left or a supporter of antifa even though i dislike nazis you’re still a ball washer though
11449, for all i know you're naming off sex robot models
11452, u a dickhead for that
11453, antichrist the roman catholic church is a house of demons
11454, juan needs to check himself he is completely out of control
11455, funny because he is a dildo
11457, the hell with the liberals move them all to california and build a wall on the east border
11459, the democrats don't care they will do anything to undermine president trump people had better realize how serious they are about getting rid of him vote red or suffer under the liberals
11471, but to go all antifa on ppl like friggen milo i don't buy that conservatives who like medicare don blackout and then going millennials for antifa protests
11474, but kg of an already shite allowance coz eu workers are lame as fuck is a proper piss take
11482, why in the hell would i do that the left already hates me enough black conservatives aren’t liked in this country i comment and fight because of that
11483, disgusting pedophile
11484, i follow all these maga patriots 
11489, i know a whole lotta people spitting a whole lot of bullshit right now idk if youll ever see this but i pray you feel no way responsible for what happened today you have already been through so damn much just know that you are good you are great i love you
11497, obama never laments for those that are killed in chicago every week chicago his old stomping ground ask him how those draconian gun control laws are working there and watch him blame indiana
11498, their programs called for the nationalization of education health care transportation and other major industries they instituted and vigorously enforced a strict gun control regimen they encouraged pornography illegitimacy and abortion 
11501, furries can suck my dick this is both an offer and an insult
11503, don't let your bretheren fool you each one of your republicans need to decide if you are going to be good people or  you need to know that kavanaugh is going to make into the first dictator of  which cannot happen 
11505, why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant that way we can show your concern for us from where i am standing you are just another bitter polutician charity begins at home baba
11509, i'm frothing over all of it so far the goodest shit 
11511, fair point but i didnt make the meme and couldnt take the big gov sucks off of it and besudes meddling in many counties politics and economics he funds antifa black lives matter to try and divide we the people to try and tear the country apart 
11517, vicious steps republicans defended on advance in hearings and liberals only response was to 'out' the liar and claim republicans were defending him because of feinstein's 'info' real women don't lie about men 
11519, and so it begins ltltltlt the unfair and biased and unjustified targeting of conservatives in a massive censorship of conservatives exercise  gtgtgtgt 
11523, i swear to god  this shit is too real man
11529, we are “casually fucked”
11542, hmm i'd do something like getting really high quality artists to draw really boring cars like a fucking  grand prix or something
11543, how dare you kappa
11545,a cute girl that i've had a crush on since earlier this year just called me funny and i want to throw up
11546, is it gun control or anti a i haven’t seen a single ad attacking a that’s just rhetoric to create fear
11550, boop police department freeze oh shit she is too cute open boopboopboop 
11552, could be either liberals like this have no shame and will do “anything” i suspect it is the latter
11553, he also said he had a gatlin gun and niggas that sit on the corner like boxers between rounds
11558, oh no that sucks what if you are “sick” 
11563, ezra is a cockroach who needs to have light shone on
11569, democrats haven't done anything but cover up so all you think you have a solution ya don'tyou want gun control how about abortion control free medical free ed quit tripping
11572, hplyk fuck
11574, poor baby this is why you and your entire network can not be trusted the only people still watching cnn are brainwashed liberals and demonrats 
11575, maxine is a cracked pot and should be run out of town what a loser she is what a joke she is also
11577, you kept a scj seat open for over a year with merrick garland it is not fair to push kavanaugh thru he is the most unpopular nominee ever the american people deserve better than this the woman deserves better than this
11585, holy shit i love her
11586, ha if you really can't see the hypocrisy that is antifa then you have obvious drunk the cool aid
11590, what do you care you are going to prison prison regardless 
11591, free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards
11595, i wonder if they are sex traffic victims
11598, cares a great deal about how he is perceived the number of people who died is largely irrelevant to him as long as he doesn't look bad not sure how blaming democrats fits with trump's amorality and lack of empathy but his inability to take responsibility fits
11603, did he miss his head this is a total lack of gun control
11604, if someone is being too nice to you at happy hour and asking probing questions about what you do at pub citizenmake sure to troll them and say you're with antifa or something
11615, i always knew that is how biden and obama felt about conservatives it’s just shocking that they so easily admit it now no wonder there is such hatred and violence on the left
11617, he worries about “antifa” while he invites and poses for pics with known neonazis smdh
11621, get your shit together
11627, star tv
11634, aa mr bean should crawl back under his rock
11637, hiya sexy p s bolna xxx
11642, and people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit they feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death i've been that guy
11643, antifa is much much smaller than white supremacists in america and responsible for a fraction of the violence also nazi's are bad
11644, re ford when she was  where were her parents are liberalscorrupt politicians all going collude with people to come up with stories from years ago that can't be proved and to the senator from hawaii she's the reason women have a hard time life ain't easy
11645, by acting like a spoiled brat women do not need that sort of help
11648, k nvm fuck battlefield 
11650,what the hell are these leftys talking about they will say anything to stop maga 
11652, what about trumps promise on the border wall or do we pay for his lie what about gun control and innocent lives taken
11653, time for maga to flip it 
11654, but she’s ok with killing babies
11658, it seems that the more often these types of events occur the more the gun control and safety debate heats up i believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda
11659, too bad he can’t write a law to take away the stupidity from liberals
11660, this is exactly who you sound like complete dog shit been meaning to tell you this for a while 
11665, liberals have had  years to play this game an extra week doesn’t matter everyone was well aware who the likely nominees were kavanaugh has been a top name for many years liberals have always had him as a target
11669, sorry to break it to you but the god of the bible is actually just a lesser god from the ancient sumerian and babylonian religions the bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims try again
11670, this nigga is everywhere i can't escape his spewsit's now time
11674, embarrassing for the liberalsi wonder who those women raped in school
11677,you won’t hear it here jobless claims lowest since  four years before you were born dow in record territory how many times now since  got to be a pile of shit in this room of ponies right at 
11680, you don’t agree sexual assault is more serious than marijuana use how many “baseless” allegations are supported by therapist corroboration  years beforehand there’s evidence and conservatives are afraid investigation would make it more convincing
11681, she is one ugly and dumb woman
11683, this liberal is pissed that anyone would give that disgusting pos an award for equality andfu for including all liberals in this bullshit decision by the hrc
11685, you should be fired you are dead to the public for your fake news why don't you show him approaching the crowd scared  if you can't stand the fire get out of the kitchen
11687, i think she is a hypocrite and loyal to the evil gop vote her out
11696, only the arm he really sucks at gun control
11699,bert and ernie are puppets  dogs are not children  there are only two genders  and there will be two terms 
11700, was she physically threatening the boys or us was she completely slandering their name no she wasnt im honestly not for her saying that shit ya of course like ya she said it and fucked up but at least she owned up to it and apologized but death threats is way out of line
11701, this asshole  lies about republicans
11702, antifa unmasked and up closehey is that who i think it is ps they are so stupid no one told them a white raised fist stands for “white power”so thanks dmbasses 
11706, she probably did not think it would get this far i hope the little sleaze does not go to the hearing and i hope if she does that they will prove what a liar conniving witch she and the rest of the liberals are
11711, another sick liberal 
11712, antifa otherwise known as nazi brownshirts i never thought of that comparison before lol it's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say lol
11714, americans need to realize they rape and kill easily because of their environment we absolutely have to close our borders until proper vetting is implemented
11718, how long will it take for one of the biggest arsehole's to appear this millennium get humiliated and exposed for the corrupt fake lying toad that he is 
11721, so fuckinggg cute 
11724, how convenient a conservative dummy believes people are selectively unemployedconservatives always try to use this type of propaganda no factsjust their warped conservative beliefs it’s very clearmany conservatives like don’t have the ability to learn or think
11729, i can't wait for kavanaugh to throw gun control in the garbage can where it belongs
11730, oh yes he is a coward
11732, bye bye flake you flake don’t let the senate door hit you in the behind on your way out 
11733, why isn’t she is custody i understand she cannot be in general population but she should be in custody and in some sort of holding cell
11736,the ”beautiful people” still don’t get itshameful keep digging 'dregs of society' support donald trump  via 
11741, we don’t support gun control in texas so long beto
11742, i hope whoever gets seated  kick and cry all you want someone will get seated  they're a liberals worst nightmare everyone can look back and say we really fucked ourselves by not confirming don't act like you are protesting kavanaugh you are still protesting trump's win
11744, i thought that i could not dislike anyone more than your father but i was wrong you are even more pathetic than he is your children must be so proud to have a father who behaves like you tick tock 
11746, she’s not claiming rape and fbi does not have jurisdiction the day said they won’t do it more than once he’s had  fbi background checks if there was anything they would’ve found it also how do you investigate something when complainant doesn’t even know when or where 
11750, proud shit is fire no matter what weather you’re in no matter if your house temperature is high or low everyone’s just too pussy to get in the water for  min cuz after that you get used to the temp
11752, did you watch the music video for jackets hrgggg i love hank's dumb ass
11753, i feel like his face will never change he is right in the middle of our mom and his dad
11754, you conservatives want to talk about scandals really let’s get started if you have the balls let’s get busy you chickens
11761, you know scott does not care about gun control he has done nothing to help our children fight for gun valance stoppage in america vote to help our kids in school vote dem trump lied to them with him 
11763,i'm smarter than he is i would be fine he can punch me all he wants and it wouldn't work and by the way this wealthy new yorker actually earned his money it wasn't a gift from daddy jamie dimon jpm
11764, could we get some honest law enforcement agencies to dig into chinese spy chauffeur he may have been sexual assualted in high school funny how an american citizen didn't qualify for the job vote 
11766, one really horrible incident i could show you hundreds of antifa but they didn't kill anybody yet
11771, there should be a serious fbi investigation into this woman’s motives behind this political hit job this kind of shit is never done to anyone other than conservatives such bullshit
11775, meh should be asking and about their blatant disregard for truth in the gun control discussion now present in the country  this is why criminals have no fear government misdirection 
11778, aclu is insane the antifa democrats are violent and should be declared a domestic terrorist group
11780, what the hell are you talking about the only threats are coming from gun control nuts made against her kids
11784, he'll reverse roe vs wadewomen's rights he'll support special interest he'll pardon trump if indicted he'll destroy american healthcare actaca he'll favor the nra amp stop gun control he'll vote against lgbtq rights he'll violate immigrants 
11787, we have nothing to lose in dumping rump asap he is a menace
11790, truth all you need to do is see what any of them threaten if even moderate gun control proposals are seriously talked about
11791, conversely you apparentl don't care about kids unless they are shot at school amp can be used to promote gun control funny that ar you hate so much is used to kill far less people than criminals do with their arms and legs when do you start calling for everyone to be dismembered
